CUST_ID,GMM_Cluster,Customer_Type,Cluster_0_Prob,Cluster_1_Prob,Cluster_2_Prob
C15386,1.0,Installment-Focused,5.054394974472472e-14,0.9999999895017733,1.049817633733335e-08
C15387,1.0,Installment-Focused,0.9999991422446916,0.0,8.57755308281691e-07
C15388,0.0,High Risk,4.478721359344105e-08,0.9999954447722808,4.5104405053500846e-06
C15389,1.0,Installment-Focused,0.9999979109778401,0.0,2.089022160833612e-06
C15390,0.0,High Risk,2.7780050463493268e-06,0.0,0.9999972219949531
C15391,2.0,Low Engagement,0.9999999476604127,0.0,5.2339587613580167e-08
C15392,0.0,High Risk,0.9838026569761189,0.0,0.01619734302388226
C15393,0.0,High Risk,0.9773464458268095,0.0,0.022653554173189525
C15394,0.0,High Risk,0.00028914491748953256,0.9994935052043867,0.0002173498781245695
C15395,1.0,Installment-Focused,7.175290699238608e-104,0.999999179618185,8.203818147402863e-07
C15396,1.0,Installment-Focused,6.845415630779104e-156,1.0139943220216397e-192,1.0
C15397,2.0,Low Engagement,3.2317387131734293e-103,0.9999996125399773,3.87460022344167e-07
C15398,1.0,Installment-Focused,0.9999999761389725,0.0,2.386102765610131e-08
C15399,0.0,High Risk,0.7868301700773634,0.0,0.21316982992263758
C15400,0.0,High Risk,0.9999986382087984,0.0,1.3617912013141105e-06
C15401,0.0,High Risk,0.9999997288196821,0.0,2.7118031765280295e-07
C15402,0.0,High Risk,2.5312714644453036e-14,0.9999997138180828,2.861818915213004e-07
C15403,1.0,Installment-Focused,0.9999998879067019,0.0,1.1209329799111245e-07
C15404,0.0,High Risk,3.570050603243928e-33,0.9999995637674594,4.362325405264043e-07
C15405,1.0,Installment-Focused,3.913370852739935e-19,0.24098778713468333,0.7590122128653161
C15406,2.0,Low Engagement,0.00042145155925011295,0.9995592205860485,1.932785470176467e-05
C15407,1.0,Installment-Focused,0.9999962540450577,0.0,3.7459549417028685e-06
C15408,0.0,High Risk,0.0005852637349981292,0.9994147286271253,7.637876213043767e-09
C15409,1.0,Installment-Focused,1.2485401682976476e-06,0.999998733745168,1.7714663426487817e-08
C15410,1.0,Installment-Focused,3.1578768631615052e-102,0.0,1.0
C15411,2.0,Low Engagement,0.9996202177340835,0.0,0.00037978226591643276
C15412,0.0,High Risk,0.9999964503769078,0.0,3.5496230916102134e-06
C15413,0.0,High Risk,8.149609645053788e-116,0.9999999299949136,7.000508624478371e-08
C15414,1.0,Installment-Focused,0.0006107101304146246,0.9993887593752255,5.30494360191343e-07
C15415,1.0,Installment-Focused,0.9999996327136387,0.0,3.672863619990039e-07
C15417,0.0,High Risk,0.9999999653629509,0.0,3.4637048975943245e-08
C15418,0.0,High Risk,0.9999992167966351,0.0,7.83203365142802e-07
C15419,0.0,High Risk,0.3634369154646569,0.0,0.6365630845353433
C15420,2.0,Low Engagement,0.00025393953698042373,0.9997459524417145,1.0802130507077932e-07
C15421,1.0,Installment-Focused,0.9999999431380074,0.0,5.686199245155448e-08
C15422,0.0,High Risk,3.433464499621047e-113,0.999999970095816,2.9904183965948204e-08
C15423,1.0,Installment-Focused,0.00019887073252458404,0.9998011261889056,3.078569923660385e-09
C15424,1.0,Installment-Focused,0.9985140280998337,0.0,0.0014859719001657091
C15425,0.0,High Risk,0.9999586582969744,0.0,4.134170302558835e-05
C15426,0.0,High Risk,2.773397531146485e-76,0.0,1.0
C15427,2.0,Low Engagement,1.3420567771638695e-07,0.9999998536013123,1.2193009718029121e-08
C15428,1.0,Installment-Focused,0.9999999448688344,0.0,5.5131164852143995e-08
C15429,0.0,High Risk,0.999999227723906,0.0,7.722760942126965e-07
C15430,0.0,High Risk,0.0007338840231975427,0.999266087282382,2.8694420806248496e-08
C15431,1.0,Installment-Focused,0.999999964821465,0.0,3.5178534924362764e-08
C15432,0.0,High Risk,0.9999994934154706,0.0,5.065845293032374e-07
C15433,0.0,High Risk,2.9010596896583166e-137,0.998567267630326,0.0014327323696740493
C15435,1.0,Installment-Focused,0.999999883250991,0.0,1.1674900878311297e-07
C15436,0.0,High Risk,0.6024920898279088,3.3601509641914675e-34,0.3975079101720907
C15437,0.0,High Risk,0.9975192704169324,0.0,0.0024807295830681303
C15438,0.0,High Risk,0.0007832971321913097,0.9992166807671874,2.2100621006367844e-08
C15439,1.0,Installment-Focused,6.07725626094271e-27,0.0,1.0
C15440,2.0,Low Engagement,5.883064543475003e-61,0.9999995695567157,4.304432851654549e-07
C15441,1.0,Installment-Focused,0.9999992599264246,0.0,7.40073576114162e-07
C15442,0.0,High Risk,2.2496674592052073e-25,0.9999993605549361,6.394450636921406e-07
C15443,1.0,Installment-Focused,0.9999999496558093,0.0,5.0344190435003887e-08
C15444,0.0,High Risk,0.9999999891801306,0.0,1.0819869276128802e-08
C15445,0.0,High Risk,0.999999891237216,0.0,1.0876278391968388e-07
C15446,0.0,High Risk,9.236584018496023e-09,0.0,0.999999990763417
C15448,2.0,Low Engagement,1.5791205053906801e-31,0.9999590650687165,4.093493128353705e-05
C15449,1.0,Installment-Focused,0.9999994166621593,0.0,5.833378410362478e-07
C15450,0.0,High Risk,0.0013662334519948943,0.9986337642942587,2.2537466731526465e-09
C15451,1.0,Installment-Focused,6.971124073761688e-125,0.9999998402429376,1.5975706205788417e-07
C15452,1.0,Installment-Focused,1.1915753779483169e-120,0.9999999333704008,6.662959884134216e-08
C15453,1.0,Installment-Focused,2.1879735634135193e-35,0.9999992925831165,7.074168831283354e-07
C15454,1.0,Installment-Focused,1.3364462273529704e-153,0.9999999778634534,2.213654617937061e-08
C15455,1.0,Installment-Focused,9.802245390560637e-102,0.0,1.0
C15456,2.0,Low Engagement,2.007002348698074e-18,0.999966454680256,3.3545319743405626e-05
C15457,1.0,Installment-Focused,0.9999984260434408,0.0,1.5739565593276594e-06
C15459,0.0,High Risk,1.8597755221392715e-98,0.9999999139512755,8.604872486792018e-08
C15460,1.0,Installment-Focused,1.340383790288297e-120,0.999999964970218,3.502978221339191e-08
C15461,1.0,Installment-Focused,0.9999997692363989,0.0,2.307636010227427e-07
C15462,0.0,High Risk,0.9999998452834755,0.0,1.5471652474581787e-07
C15463,0.0,High Risk,0.9999486883660311,0.0,5.131163396800395e-05
C15464,0.0,High Risk,1.5495615499331926e-11,0.0,0.9999999999845031
C15465,2.0,Low Engagement,0.001763924831997876,0.9982360689114685,6.2565334363871296e-09
C15466,1.0,Installment-Focused,0.0006524217777311984,0.9993475022258979,7.599637085140757e-08
C15467,1.0,Installment-Focused,0.00022949981638517767,0.9997703117189181,1.8846469692818558e-07
C15469,1.0,Installment-Focused,0.9976105727434426,5.554921194003382e-50,0.00238942725655743
C15470,0.0,High Risk,0.9999997542227685,0.0,2.4577723102587064e-07
C15471,0.0,High Risk,0.9999989672994459,0.0,1.0327005539241247e-06
C15472,0.0,High Risk,1.4514668757335933e-26,0.00018757046807879303,0.9998124295319227
C15473,2.0,Low Engagement,1.029605880012663e-151,0.9999999355185508,6.448144945505477e-08
C15474,1.0,Installment-Focused,0.9999998954461528,0.0,1.0455384714190236e-07
C15475,0.0,High Risk,0.9999999643715467,0.0,3.562845365642967e-08
C15476,0.0,High Risk,0.00139723424727537,0.9986027608992757,4.853448900846399e-09
C15477,1.0,Installment-Focused,0.02557814134985165,0.9744218177653173,4.088483062247463e-08
C15478,1.0,Installment-Focused,2.0986515827906224e-84,0.9999986380793723,1.361920628269051e-06
C15479,1.0,Installment-Focused,0.9999831836068926,0.0,1.6816393107777815e-05
C15480,0.0,High Risk,1.166768926890059e-29,0.9999995689104294,4.3108957079200466e-07
C15481,1.0,Installment-Focused,0.9999993936927671,0.0,6.063072325944798e-07
C15482,0.0,High Risk,0.00043625611569418643,0.9995637143737044,2.9510601554088274e-08
C15483,1.0,Installment-Focused,0.0003984955120078699,0.9996014953786446,9.109347065994465e-09
C15484,1.0,Installment-Focused,0.9999990308100519,0.0,9.691899483783784e-07
C15485,0.0,High Risk,0.00021344498923648615,0.9997865489400458,6.070717298595774e-09
C15486,1.0,Installment-Focused,0.999992312722392,4.4790534288807196e-44,7.687277607858804e-06
C15487,0.0,High Risk,0.006357229834980317,0.993642751815219,1.8349800838471503e-08
C15488,1.0,Installment-Focused,3.5376074808299094e-25,0.9999997067928591,2.932071409081294e-07
C15489,1.0,Installment-Focused,0.9999999288952449,0.0,7.110475431305462e-08
C15490,0.0,High Risk,7.6284179293232955e-34,0.9999995423699078,4.57630091724995e-07
C15491,1.0,Installment-Focused,0.9999996523569727,0.0,3.4764302664924353e-07
C15492,0.0,High Risk,0.9999999685936127,0.0,3.140638741406401e-08
C15493,0.0,High Risk,0.9999966185629717,0.0,3.3814370285242787e-06
C15494,0.0,High Risk,0.0015895390232931969,0.9984104463243095,1.4652397469500725e-08
C15495,1.0,Installment-Focused,0.9986070544987234,0.0,0.001392945501276175
C15496,0.0,High Risk,0.999999960181431,0.0,3.9818569393243767e-08
C15497,0.0,High Risk,2.6044468402053464e-09,1.4335924670502941e-173,0.9999999973955518
C15498,2.0,Low Engagement,3.5772127873269844e-102,0.0,1.0
C15499,2.0,Low Engagement,0.00030852294309622317,0.999691468520784,8.536119591274637e-09
C15500,1.0,Installment-Focused,0.9999760748326713,0.0,2.3925167329189145e-05
C15501,0.0,High Risk,2.2311061447066343e-24,0.9999997045871895,2.9541281070201244e-07
C15502,1.0,Installment-Focused,0.9977673609519027,0.0,0.002232639048096344
C15503,0.0,High Risk,0.9999999524365404,0.0,4.756345942692467e-08
C15504,0.0,High Risk,4.3865500325748063e-26,0.0,1.0
C15505,2.0,Low Engagement,1.657917917980589e-05,0.9999834183882788,2.4325413245452653e-09
C15506,1.0,Installment-Focused,0.9999976144066973,0.0,2.3855933024720465e-06
C15507,0.0,High Risk,0.9999931406883986,0.0,6.859311600548116e-06
C15508,0.0,High Risk,0.0007402949481198559,0.9992596969620601,8.089820161720406e-09
C15509,1.0,Installment-Focused,0.9875872977536202,0.0,0.012412702246378223
C15510,0.0,High Risk,0.0006188483847840158,0.9993811480862,3.529015826000943e-09
C15511,1.0,Installment-Focused,0.9999999438225211,0.0,5.617747862831882e-08
C15512,0.0,High Risk,0.9999989227592192,0.0,1.077240781595368e-06
C15513,0.0,High Risk,0.9999992188880333,0.0,7.811119668516745e-07
C15514,0.0,High Risk,0.9999928676083307,0.0,7.132391668570699e-06
C15515,0.0,High Risk,0.0007994485657324359,0.9992003995544007,1.5187986726619525e-07
C15516,1.0,Installment-Focused,5.895125660226779e-135,0.9999998588388179,1.411611819493912e-07
C15517,1.0,Installment-Focused,0.9999996572936826,0.0,3.42706317373784e-07
C15519,0.0,High Risk,0.9999987951745403,0.0,1.2048254601184816e-06
C15520,0.0,High Risk,0.9999884642510468,0.0,1.1535748952503508e-05
C15521,0.0,High Risk,0.9999999622005518,0.0,3.779944836461101e-08
C15522,0.0,High Risk,0.9999998753869084,0.0,1.2461309204831274e-07
C15523,0.0,High Risk,0.9999657963261133,0.0,3.4203673885838635e-05
C15524,0.0,High Risk,0.0022281040226196907,0.9977718758113067,2.0166073940503857e-08
C15525,1.0,Installment-Focused,0.0018883296216409386,0.9981115280119918,1.4236636699591772e-07
C15526,1.0,Installment-Focused,0.9999999565433405,0.0,4.3456659386891004e-08
C15527,0.0,High Risk,2.493374459154238e-104,0.9999988179826089,1.182017390666735e-06
C15528,1.0,Installment-Focused,8.111688430520207e-12,0.9982498451263109,0.0017501548655779844
C15529,1.0,Installment-Focused,7.661892199758871e-10,0.9999999670582703,3.217554023684225e-08
C15530,1.0,Installment-Focused,5.966608834667916e-164,0.999999978299057,2.1700943846078863e-08
C15531,1.0,Installment-Focused,0.9999995900110085,0.0,4.099889911922262e-07
C15532,0.0,High Risk,0.9999994437760799,0.0,5.562239202242466e-07
C15533,0.0,High Risk,0.9999883591636957,0.0,1.1640836304630033e-05
C15534,0.0,High Risk,0.9999996041370907,0.0,3.95862909402393e-07
C15535,0.0,High Risk,0.9999988332777028,0.0,1.1667222973518207e-06
C15536,0.0,High Risk,0.9999913674715334,0.0,8.63252846579433e-06
C15537,0.0,High Risk,0.9999986625458144,0.0,1.3374541857973488e-06
C15538,0.0,High Risk,0.0011118384973229374,0.9988881566244759,4.878201546823009e-09
C15539,1.0,Installment-Focused,0.9999999032917686,0.0,9.67082313120588e-08
C15540,0.0,High Risk,0.9999975132281531,0.0,2.486771846017126e-06
C15541,0.0,High Risk,0.9999995235470889,0.0,4.764529107141816e-07
C15542,0.0,High Risk,6.091404293425106e-68,0.0,1.0
C15543,2.0,Low Engagement,0.9999999807589683,0.0,1.924103191611738e-08
C15544,0.0,High Risk,6.860938496907893e-89,0.0,1.0
C15545,2.0,Low Engagement,5.170558910793726e-07,0.9999958137179064,3.6692262026473216e-06
C15546,1.0,Installment-Focused,0.9999952546157144,0.0,4.7453842858671466e-06
C15547,0.0,High Risk,0.9999998170355678,0.0,1.829644323645762e-07
C15548,0.0,High Risk,2.5875393933924373e-20,0.9999904407546796,9.559245320178505e-06
C15549,1.0,Installment-Focused,0.00019709641176216902,0.9998029016812793,1.9069588394770217e-09
C15550,1.0,Installment-Focused,2.76418709941342e-06,0.0,0.9999972358128998
C15551,2.0,Low Engagement,0.0019061257827639128,0.9980937674785042,1.0673873175616376e-07
C15552,1.0,Installment-Focused,0.0003393250715013163,0.9996606671088866,7.819612211603834e-09
C15553,1.0,Installment-Focused,0.00034169284670265953,0.9996583020530482,5.100249400030243e-09
C15554,1.0,Installment-Focused,0.999999926449278,0.0,7.355072227241594e-08
C15555,0.0,High Risk,1.5260595274983367e-71,0.0,1.0
C15556,2.0,Low Engagement,0.00027981957233073337,0.9997201715554639,8.872205633691367e-09
C15557,1.0,Installment-Focused,0.0006426612959949574,0.9993573237371255,1.4966879648572276e-08
C15558,1.0,Installment-Focused,0.9944966132011942,0.0,0.005503386798805476
C15559,0.0,High Risk,0.9999981130226705,5.618816357539619e-49,1.8869773291684775e-06
C15560,0.0,High Risk,0.9999997993998232,0.0,2.0060017665969664e-07
C15561,0.0,High Risk,3.007271344239412e-17,0.0,1.0
C15562,2.0,Low Engagement,0.9999997721047962,0.0,2.2789520406067087e-07
C15563,0.0,High Risk,0.9999999356192765,0.0,6.438072317244097e-08
C15564,0.0,High Risk,2.865017520715621e-17,0.0,1.0
C15565,2.0,Low Engagement,0.9999965714260113,0.0,3.4285739893350617e-06
C15566,0.0,High Risk,0.9999100806280987,0.0,8.991937190088607e-05
C15567,0.0,High Risk,0.999713078937654,0.0,0.0002869210623460613
C15568,0.0,High Risk,1.149982724833003e-129,0.9999998872692705,1.1273072975521324e-07
C15569,1.0,Installment-Focused,8.23473688969495e-17,0.0,1.0
C15570,2.0,Low Engagement,0.9999962910468697,0.0,3.7089531298333806e-06
C15571,0.0,High Risk,2.739710192180717e-10,0.9999998724248825,1.27301146112881e-07
C15572,1.0,Installment-Focused,3.0337630023370042e-18,0.99999993828654,6.171346036571324e-08
C15573,1.0,Installment-Focused,3.596616686463039e-11,0.999970593699469,2.9406264565713734e-05
C15574,1.0,Installment-Focused,0.9999999785226985,0.0,2.1477302185783136e-08
C15575,0.0,High Risk,0.9999990853932389,0.0,9.14606761696276e-07
C15576,0.0,High Risk,0.0009801498826775862,0.9990198152094412,3.4907881134499054e-08
C15577,1.0,Installment-Focused,8.611525486515276e-124,0.9999999599392221,4.006077780228269e-08
C15578,1.0,Installment-Focused,0.9999609392674903,0.0,3.9060732510213716e-05
C15579,0.0,High Risk,0.9999980690239054,0.0,1.9309760942813912e-06
C15580,0.0,High Risk,1.0254244200278545e-16,0.9999996862614994,3.137385005363546e-07
C15581,1.0,Installment-Focused,0.999977315884105,0.0,2.268411589498471e-05
C15582,0.0,High Risk,6.02586031145221e-121,0.9999999027662682,9.723373225558522e-08
C15583,1.0,Installment-Focused,1.993107139146028e-22,0.9999998524389755,1.4756102440385394e-07
C15584,1.0,Installment-Focused,0.0007589712724829615,0.9992410136682055,1.5059311727071538e-08
C15585,1.0,Installment-Focused,0.9999999090351693,0.0,9.096483096424613e-08
C15586,0.0,High Risk,0.9999998394767151,0.0,1.605232847848042e-07
C15587,0.0,High Risk,3.7434685445966773e-16,0.0,1.0
C15588,2.0,Low Engagement,0.9999961073534307,0.0,3.892646569270114e-06
C15589,0.0,High Risk,0.00034741919355142366,0.9996518268542787,7.539521694655604e-07
C15590,1.0,Installment-Focused,1.2382433645248e-11,0.9999959862397028,4.013747914831942e-06
C15591,1.0,Installment-Focused,0.9999998706737759,0.0,1.2932622401027908e-07
C15592,0.0,High Risk,0.9999999163096351,0.0,8.369036484278596e-08
C15593,0.0,High Risk,6.211134212349011e-90,0.9999999140968853,8.59031146286267e-08
C15594,1.0,Installment-Focused,1.0177643620324826e-13,0.9999985780290708,1.4219708276366537e-06
C15595,1.0,Installment-Focused,2.3976011096871853e-16,0.9999986099206717,1.3900793281750548e-06
C15596,1.0,Installment-Focused,5.480580160464194e-07,0.9999994361522715,1.5789712119979502e-08
C15597,1.0,Installment-Focused,0.9999996628314571,0.0,3.371685428277866e-07
C15598,0.0,High Risk,0.9999951885688605,0.0,4.811431139446979e-06
C15599,0.0,High Risk,1.1258830413585862e-119,0.9999999624927909,3.7507209493913584e-08
C15600,1.0,Installment-Focused,0.9999946525493388,0.0,5.347450661199413e-06
C15601,0.0,High Risk,0.9999930086499291,0.0,6.991350070469226e-06
C15602,0.0,High Risk,0.9999995076962489,0.0,4.923037509626914e-07
C15603,0.0,High Risk,0.9999999439824376,0.0,5.601756182075579e-08
C15604,0.0,High Risk,0.9999894534206084,0.0,1.0546579391101662e-05
C15605,0.0,High Risk,0.9999973810801502,1.28094433559e-312,2.6189198489179343e-06
C15606,0.0,High Risk,2.7922365827257413e-06,0.999997188913667,1.8849750620108966e-08
C15607,1.0,Installment-Focused,2.5152002211354745e-05,0.9999747639101302,8.408765849860971e-08
C15608,1.0,Installment-Focused,0.9999967063727943,0.0,3.2936272055946968e-06
C15609,0.0,High Risk,0.9999845437758392,4.19619055132889e-34,1.545622416044445e-05
C15610,0.0,High Risk,0.9999982695404179,0.0,1.7304595824500338e-06
C15611,0.0,High Risk,1.8917487596981526e-144,0.9999999655335113,3.4466488972035346e-08
C15612,1.0,Installment-Focused,0.9999643480106167,0.0,3.565198938380261e-05
C15613,0.0,High Risk,0.9999918165908692,0.0,8.183409130924844e-06
C15614,0.0,High Risk,0.9999977717357719,0.0,2.228264228712443e-06
C15615,0.0,High Risk,6.083865871610794e-17,0.0,1.0
C15616,2.0,Low Engagement,4.1523581822839014e-26,0.9999899394612486,1.006053875201417e-05
C15617,1.0,Installment-Focused,0.9999839000721207,4.4821372437737746e-40,1.609992787902601e-05
C15618,0.0,High Risk,0.9999954546095297,0.0,4.54539047017368e-06
C15619,0.0,High Risk,4.0874350262381634e-10,0.9999997445836006,2.550076555360578e-07
C15620,1.0,Installment-Focused,0.9999991916073342,0.0,8.083926660205635e-07
C15621,0.0,High Risk,0.9999998120733887,0.0,1.8792661195762205e-07
C15622,0.0,High Risk,0.9996649473143929,0.0,0.00033505268560838356
C15623,0.0,High Risk,0.002854458504272104,0.9971450386264046,5.028693231265358e-07
C15624,1.0,Installment-Focused,0.9999638076290731,6.4e-323,3.619237092770268e-05
C15625,0.0,High Risk,1.4231091743205567e-14,0.9999760526120414,2.3947387943855486e-05
C15626,1.0,Installment-Focused,0.004293374192168284,0.9957065584304832,6.737734815342782e-08
C15627,1.0,Installment-Focused,9.552152754794206e-99,0.999999953063144,4.6936856328220124e-08
C15628,1.0,Installment-Focused,0.9999995979514882,0.0,4.0204851218706975e-07
C15629,0.0,High Risk,0.9999428754197395,0.0,5.712458026097248e-05
C15630,0.0,High Risk,0.004143213709020799,0.9958565499928198,2.362981595285269e-07
C15631,1.0,Installment-Focused,0.0001221670250524811,0.9998778235867987,9.388149025677232e-09
C15632,1.0,Installment-Focused,0.9999998007985406,0.0,1.9920145952499886e-07
C15633,0.0,High Risk,0.9999999081351996,0.0,9.186480007772247e-08
C15634,0.0,High Risk,1.2182701837756047e-10,0.9999999884299671,1.14482062555249e-08
C15636,1.0,Installment-Focused,2.111191030578172e-05,0.0,0.9999788880896943
C15637,2.0,Low Engagement,0.9999998744845681,0.0,1.255154315793333e-07
C15638,0.0,High Risk,0.9999873594647971,0.0,1.2640535202623321e-05
C15639,0.0,High Risk,0.9999969872967571,0.0,3.012703242275809e-06
C15640,0.0,High Risk,1.921154506935677e-42,0.9999998885574941,1.1144250568539526e-07
C15641,1.0,Installment-Focused,0.9999999127373889,0.0,8.726261168467156e-08
C15642,0.0,High Risk,0.9999992128491761,0.0,7.871508235852462e-07
C15643,0.0,High Risk,0.999991466235426,0.0,8.533764573793076e-06
C15644,0.0,High Risk,3.288590336884949e-18,0.9999993617997565,6.382002431568264e-07
C15645,1.0,Installment-Focused,0.00022243695452843937,0.9997775572077768,5.837694782999716e-09
C15646,1.0,Installment-Focused,0.9999978091879074,0.0,2.190812092611014e-06
C15647,0.0,High Risk,4.398976180195127e-14,0.9999988256872786,1.174312677280797e-06
C15648,1.0,Installment-Focused,6.208982930998342e-107,0.9999999850378424,1.4962157768746317e-08
C15649,1.0,Installment-Focused,4.28892386235839e-16,0.9999750783774165,2.4921622582431878e-05
C15650,1.0,Installment-Focused,0.9999986673991044,0.0,1.3326008960906173e-06
C15651,0.0,High Risk,0.9994990933689348,0.0,0.0005009066310660148
C15652,0.0,High Risk,0.9999999325162175,0.0,6.748378207204796e-08
C15653,0.0,High Risk,1.3925538096656378e-112,0.9999999613294513,3.867054825851635e-08
C15654,1.0,Installment-Focused,1.5028144382565911e-151,0.9999999521066478,4.789335192501606e-08
C15655,1.0,Installment-Focused,0.999999908944926,0.0,9.105507440694844e-08
C15656,0.0,High Risk,3.802259904795419e-42,0.9999993988290021,6.011709983101689e-07
C15657,1.0,Installment-Focused,0.9999975137205882,0.0,2.4862794119047445e-06
C15658,0.0,High Risk,0.00344379347010426,0.9965562039619508,2.5679446735397437e-09
C15659,1.0,Installment-Focused,6.502728453324043e-17,0.9999788880896321,2.1111910367337824e-05
C15660,1.0,Installment-Focused,0.982629107342633,0.0,0.01737089265736641
C15661,0.0,High Risk,9.809438662618544e-08,0.0,0.9999999019056117
C15662,2.0,Low Engagement,4.359620628459609e-117,0.999999806522566,1.9347743429847497e-07
C15663,1.0,Installment-Focused,0.9999744878440668,0.0,2.5512155932264414e-05
C15664,0.0,High Risk,0.9991048870499375,0.0,0.0008951129500621519
C15666,0.0,High Risk,0.9868567297735765,1.2361041267586928e-44,0.013143270226422973
C15667,0.0,High Risk,0.9999994337004376,0.0,5.662995626589038e-07
C15668,0.0,High Risk,0.9999992091063828,0.0,7.908936177263772e-07
C15669,0.0,High Risk,0.9999994790277558,0.0,5.209722443248314e-07
C15670,0.0,High Risk,4.679332828574063e-107,0.9999999390541295,6.094587077296434e-08
C15671,1.0,Installment-Focused,7.393653746936989e-27,0.9999997500123917,2.4998760865061684e-07
C15672,1.0,Installment-Focused,4.558814010690456e-09,0.0,0.9999999954411862
C15673,2.0,Low Engagement,0.999998680611359,0.0,1.3193886402108596e-06
C15674,0.0,High Risk,0.9999998729972789,0.0,1.2700272140458937e-07
C15675,0.0,High Risk,0.00014693519592494454,0.99985305424188,1.0562195467111937e-08
C15676,1.0,Installment-Focused,0.9999995582491586,0.0,4.417508411136583e-07
C15677,0.0,High Risk,0.9999019971156241,0.0,9.800288437502762e-05
C15678,0.0,High Risk,2.257602391911907e-10,0.9999999161140023,8.366023773864636e-08
C15680,1.0,Installment-Focused,0.9999996333704907,0.0,3.6662950904677254e-07
C15681,0.0,High Risk,0.9994934749570978,0.0,0.0005065250429014297
C15682,0.0,High Risk,0.0019602970787614433,0.9980395817402343,1.211810041582876e-07
C15683,1.0,Installment-Focused,0.9999997369005174,0.0,2.630994828337197e-07
C15684,0.0,High Risk,0.0015609471241496628,0.9984390120946602,4.078119038353396e-08
C15685,1.0,Installment-Focused,1.8685407292253535e-19,1.4340136157741632e-15,1.0
C15686,2.0,Low Engagement,0.00012089986408581953,0.9998790981893537,1.9465602105240014e-09
C15687,1.0,Installment-Focused,0.9999999844784827,0.0,1.5521517513811546e-08
C15688,0.0,High Risk,2.352890056536624e-172,0.9999999137744152,8.62255850861071e-08
C15689,1.0,Installment-Focused,7.927861269858983e-08,0.9999998938929061,2.682848119747739e-08
C15690,1.0,Installment-Focused,0.9140291636002331,0.0,0.08597083639976662
C15691,0.0,High Risk,3.143089568847439e-09,0.999999974663221,2.219368929523374e-08
C15692,1.0,Installment-Focused,3.150948336602526e-33,0.0011080362888685026,0.9988919637111308
C15693,2.0,Low Engagement,0.9999874135531113,0.0,1.2586446888410152e-05
C15694,0.0,High Risk,0.003966641355521384,0.9960333221212787,3.652319964628775e-08
C15695,1.0,Installment-Focused,1.1906692498312606e-13,0.9999988183706625,1.1816292187758264e-06
C15696,1.0,Installment-Focused,8.407806313302508e-152,0.9999999711457481,2.8854252043738772e-08
C15697,1.0,Installment-Focused,0.9999975452957824,0.0,2.454704216953478e-06
C15698,0.0,High Risk,0.9999979873655643,0.0,2.0126344355228524e-06
C15699,0.0,High Risk,0.0005666211005885426,0.9994333581936319,2.0705779905236385e-08
C15700,1.0,Installment-Focused,0.9999963125902096,0.0,3.6874097909106944e-06
C15701,0.0,High Risk,0.9974284995934671,0.0,0.0025715004065330655
C15702,0.0,High Risk,0.00039534077399450964,0.9996043621480273,2.970779784022998e-07
C15703,1.0,Installment-Focused,0.9999532349501967,0.0,4.6765049803650235e-05
C15704,0.0,High Risk,0.0010379719230292268,0.9989620118951106,1.6181860477858975e-08
C15705,1.0,Installment-Focused,0.9999920145190936,0.0,7.985480906718003e-06
C15706,0.0,High Risk,8.326589569872619e-140,1.0593217020175678e-41,1.0
C15707,2.0,Low Engagement,0.9999992425417075,0.0,7.574582926641911e-07
C15708,0.0,High Risk,0.9999999694500752,0.0,3.054992437665071e-08
C15709,0.0,High Risk,4.266457629942755e-133,0.999999968843341,3.1156659154962527e-08
C15710,1.0,Installment-Focused,7.079710158384159e-18,0.9999994345930769,5.654069235159364e-07
C15711,1.0,Installment-Focused,5.035917225671713e-30,0.0,1.0
C15712,2.0,Low Engagement,0.999998107010611,0.0,1.8929893897802142e-06
C15713,0.0,High Risk,1.2161111718296286e-116,0.999999923661733,7.633826658086224e-08
C15714,1.0,Installment-Focused,0.0027870856797173075,0.9972129088624794,5.457803432853343e-09
C15715,1.0,Installment-Focused,0.00415986612173442,0.9958401165004274,1.7377837873400315e-08
C15716,1.0,Installment-Focused,0.999999961245761,0.0,3.875423921800607e-08
C15717,0.0,High Risk,0.9999982418799594,0.0,1.7581200400153235e-06
C15718,0.0,High Risk,0.9999999146515607,0.0,8.534843949152386e-08
C15719,0.0,High Risk,0.9999994522926111,0.0,5.477073886848707e-07
C15720,0.0,High Risk,0.002355155556443697,0.9976448390446055,5.398950586170035e-09
C15721,1.0,Installment-Focused,0.9998196663706874,0.0,0.00018033362931345456
C15722,0.0,High Risk,9.999101954917699e-05,0.9998998060645355,2.0291591552094556e-07
C15723,1.0,Installment-Focused,0.9999996235372997,0.0,3.7646270002710825e-07
C15724,0.0,High Risk,0.9999998386297554,0.0,1.6137024418459644e-07
C15725,0.0,High Risk,2.344315492231246e-148,0.9999998024167267,1.975832732772029e-07
C15726,1.0,Installment-Focused,6.99226235460185e-27,0.0,1.0
C15727,2.0,Low Engagement,0.9999997566745401,0.0,2.4332546024135033e-07
C15728,0.0,High Risk,4.285026137783789e-13,0.9999999428569931,5.714257848752759e-08
C15729,1.0,Installment-Focused,0.0002005192365846501,0.999799410584419,7.017899627841005e-08
C15730,1.0,Installment-Focused,0.00015957600745343607,0.9998402973811498,1.2661139690859014e-07
C15731,1.0,Installment-Focused,0.003145835622978512,0.9968541102224903,5.4154531642147586e-08
